objid,ra,dec,petroR90_r,spiral,elliptical
1237662336252969126,234.8561,34.63803,6.584612,1,0
1237661433781354597,216.2413,42.55158,10.43557,1,0
1237661433781551174,216.7475,42.30511,7.005679,1,0
1237661433781551193,216.7795,42.31711,8.405587,1,0
1237662336252969135,234.8749,34.6543,9.714752,0,1
1237662336252969166,234.99,34.76278,6.989304,1,0
1237661433782009914,218.0842,41.963,6.479527,0,1
1237661433782010008,218.1539,41.85825,4.665762,0,1
1237661433782075493,218.2617,41.76678,6.933803,1,0
1237662336253034787,235.0591,34.53294,14.07858,0,1
1237662336253100230,235.2297,34.50431,8.619366,0,1
1237662336253165737,235.4491,34.44003,9.939251,1,0
1237662336253755600,236.6999,33.57708,4.207508,0,1
1237662195592921161,162.4424,41.06384,7.908176,1,0
1237662336254083214,237.4043,33.25903,6.970371,0,1
1237661463839965423,237.7375,32.93758,15.28852,0,1
1237662195592200304,160.3515,40.49792,11.41603,0,1
1237662336254869525,239.0715,32.14589,11.29295,1,0
1237662336254869748,239.209,32.20586,16.59158,0,1
1237662336255000965,239.536,31.94094,7.556439,1,0
1237662336255197418,239.9385,31.81531,11.82588,1,0
1237662195055853736,162.0473,40.441,6.709047,1,0
1237662336255590542,240.7335,31.25167,8.115891,1,0
1237662336255787276,241.156,30.94397,9.26603,1,0
1237661137963253941,162.8604,40.1642,5.447144,0,1
1237662336255918279,241.3027,30.67314,6.486338,0,1
1237662336256049304,241.7888,30.51819,14.44807,1,0
1237661137426448565,163.3093,39.84717,7.679511,0,1
1237662336256180556,241.963,30.27067,7.040143,1,0
1237662336256245982,242.0703,30.30833,8.30054,1,0
1237662336256246046,242.1654,30.31322,9.696884,0,1
1237662336256311593,242.275,30.10886,9.49052,1,0
1237662336256376876,242.4498,30.14311,10.20758,0,1
1237662336256377101,242.3324,30.01075,9.367468,1,0
1237661137426383034,163.1665,39.76014,9.805126,0,1
1237661137426383027,163.1498,39.80383,12.44081,1,0
1237661137426382990,163.1192,39.75842,11.01336,0,1
1237662336256573714,242.8053,29.89942,15.23459,1,0
1237662336256573800,242.7736,29.79086,6.159338,1,0
1237662336256639042,242.9395,29.73383,9.060409,1,0
1237662336256639068,242.9063,29.60383,15.32485,0,1
1237661137426251995,162.7631,39.74439,4.949151,0,1
1237662336256704816,243.1618,29.64358,11.67123,0,1
1237661433782665325,219.9173,41.3045,9.508317,1,0
1237661433782665369,219.9271,41.1805,13.30704,1,0
1237653614797914219,146.5633,57.89842,10.90273,0,1
1237651271360512154,167.4363,65.26806,7.155378,0,1
1237673708259508525,141.2547,2.413222,6.767201,1,0
1237651737388187795,227.0891,2.631083,9.273854,1,0
1237651737388515705,227.8897,2.592444,8.747492,0,1
1237661137426055254,162.1154,39.58761,6.020382,1,0
1237660634391314513,177.6885,46.41867,8.562794,0,1
1237651821637337351,219.8787,3.399555,11.46828,1,0
1237651821637468304,220.0606,3.263667,11.08064,0,1
1237660634391707670,178.9338,46.38253,9.919312,1,0
1237660634391707695,178.8555,46.43056,11.47937,0,1
1237661136889708667,163.728,39.50172,9.220577,0,1
1237662336256770232,243.2441,29.55661,9.623069,1,0
1237661435391180972,214.6004,44.33486,5.413503,1,0
1237661434857980196,224.7612,40.38775,10.04992,1,0
1237651821637533749,220.2419,3.451555,7.757133,0,1
1237662336256770457,243.1914,29.41442,7.288655,1,0
1237662336256835825,243.2521,29.37775,8.715108,1,0
1237651821637599600,220.4817,3.407694,7.376892,1,0
1237651821637664965,220.5264,3.33075,12.59237,1,0
1237661433233342615,180.6596,46.51536,9.520047,1,0
1237662336256966892,243.562,29.29239,10.64845,0,1
1237662336256966930,243.5341,29.23003,6.495901,1,0
1237653500433399923,38.83387,-9.265722,6.600276,0,1
1237661434856931564,221.8653,41.43895,4.532456,1,0
1237661433233539193,181.4391,46.56031,9.029468,1,0
1237661433233801264,182.1685,46.4748,10.92258,1,0
1237651821637992721,221.412,3.339722,6.05092,0,1
1237653500433531045,39.14563,-9.354028,15.91638,0,1
1237653500433531073,39.16283,-9.19975,13.23645,1,0
1237653500433924216,40.08958,-9.186833,9.762408,0,1
1237661433233801336,182.3563,46.54939,11.18387,0,1
1237661433233998003,182.9535,46.56805,10.93626,1,0
1237660637075079271,175.4317,48.16431,10.53401,0,1
1237660637075079254,175.3896,48.28978,7.698973,0,1
1237653500434251833,40.7485,-9.024777,12.43188,1,0
1237662336257360176,244.31,28.64069,3.748581,0,1
1237662336257491190,244.5612,28.4555,9.255108,0,1
1237653612111921210,143.3592,53.87469,13.00788,1,0
1237653500434448466,41.19046,-9.026195,8.235513,0,1
1237653500434448480,41.22508,-9.054,7.174644,0,1
1237653500434448513,41.29521,-9.118417,12.78728,1,0
1237660634928382127,178.2971,46.74561,4.327209,0,1
1237651821638778926,223.0982,3.290056,6.618329,0,1
1237651821638779304,223.0652,3.247,9.97214,1,0
1237651821638844542,223.2161,3.20775,16.79056,1,0
1237661434856800491,221.6029,41.66428,11.23782,0,1
1237661434856800418,221.4086,41.54659,13.53958,1,0
1237662336258408843,246.3535,27.09156,5.419541,1,0
1237662336258539904,246.6644,26.90183,8.607745,1,0
1237661434856603750,220.9679,41.88578,10.46778,1,0
1237653612112576586,145.3766,54.88014,9.465048,0,1
1237651821639237804,224.1785,3.224944,10.70857,1,0
1237662336258998335,247.561,26.2065,9.723174,1,0
1237660634928906389,179.909,46.902,10.56172,0,1
1237661434856145075,219.7865,42.28067,6.97368,1,0
1237661434856014025,219.3977,42.31861,6.189978,0,1
1237661434856013998,219.3657,42.33286,10.25128,0,1
1237661434855424228,217.6887,42.82922,6.788333,1,0
1237660634928971859,180.1955,46.86536,10.30933,0,1
1237661433770213478,180.7706,46.92772,6.454653,0,1
1237661433770344663,181.2119,46.86681,10.46947,1,0
1237661433770344687,181.2333,46.98339,11.55212,0,1
1237661433770606749,182.0197,46.99036,5.905724,0,1
1237653612112969829,146.77,55.32033,8.749043,0,1
1237653612113035379,147.0529,55.35583,10.00498,1,0
1237653612113232023,147.6557,55.63278,8.824977,0,1
1237661433770934343,183.0532,47.04945,13.76659,1,0
1237661357000359979,161.5677,44.75853,9.680809,0,1
1237660637074882643,174.661,48.1225,7.718794,0,1
1237660637074882627,174.6278,48.14856,6.570702,1,0
1237651821639958746,225.8001,3.004694,5.312102,1,0
1237660635465318484,178.4562,47.21014,7.224755,1,0
1237662336259064245,247.6884,26.09525,15.15133,1,0
1237653612113559734,148.7275,55.98339,10.69767,0,1
1237660635465384105,178.7179,47.21881,3.883349,0,1
1237662336259195227,248.0545,26.02169,7.126173,1,0
1237651821640220816,226.3775,3.087389,13.65101,1,0
1237661434855358664,217.4956,42.90728,9.624426,0,1
1237660635465711793,179.7203,47.18119,11.39061,0,1
1237660635465908318,180.378,47.22269,6.351695,1,0
1237651821640286582,226.5565,2.927972,7.063599,1,0
1237649961379692726,46.22908,-8.450694,6.201032,1,0
1237649961379758181,46.29021,-8.488167,8.161695,0,1
1237649961379758271,46.27833,-8.432917,12.00984,1,0
1237660637074489483,173.3366,48.06517,8.423647,0,1
1237661434855227554,217.0826,43.08597,9.786486,1,0
1237661434855161978,216.8647,43.26872,6.657987,1,0
1237662336259195262,247.9334,25.86083,8.690413,1,0
1237661434854899887,216.1107,43.34139,8.469684,1,0
1237661434307412122,181.7854,47.24947,7.3227,1,0
1237653612114083915,150.4884,56.63553,5.71394,0,1
1237661434307477635,182.0991,47.41989,7.209587,0,1
1237651821640745198,227.6654,2.913167,7.068448,0,1
1237655470209237308,227.7807,2.867111,14.18635,1,0
1237662336259260857,248.1903,25.85792,10.37767,1,0
1237662336259457044,248.4479,25.60661,8.916824,0,1
1237662336259457099,248.4847,25.61517,10.58379,0,1
1237655368745091183,157.5886,58.46853,7.31198,0,1
1237673700205133907,37.38467,-9.020333,9.010913,1,0
1237662336259654084,248.836,25.13975,11.76096,1,0
1237655470209433823,228.2181,2.815444,10.26776,0,1
1237655470209499347,228.3296,2.823389,9.307165,0,1
1237673699668459653,37.9915,-8.992917,5.369689,0,1
1237661434854506675,214.9759,43.68175,6.081192,0,1
1237661434307936341,183.5862,47.45383,10.10841,0,1
1237662336260833481,251.0177,23.39775,21.31324,1,0
1237651821641269384,228.7693,2.925778,9.876769,1,0
1237651821641269451,228.8163,2.943944,5.566541,0,1
1237653500970205196,38.65779,-8.8845,12.24222,1,0
1237661434854179035,214.0602,43.92297,12.31862,0,1
1237651821641335266,228.9912,2.948861,12.17322,1,0
1237661434854113457,213.8922,44.11453,8.57366,0,1
1237661434854113385,213.7816,44.13014,8.526128,0,1
1237661434854113356,213.6835,43.97956,10.10318,1,0
1237662336261030350,251.525,23.16886,8.206011,0,1
1237655368746467344,163.1045,59.68553,15.52879,1,0
1237661356463423558,161.5532,44.23317,10.32773,1,0
1237661356463292489,161.0764,44.25808,9.86765,1,0
1237653500970729728,39.79792,-8.682083,7.367266,1,0
1237653500970795150,40.06717,-8.776944,26.46454,1,0
1237653500970991716,40.40396,-8.804889,7.441148,1,0
1237662336261227045,251.8223,22.78695,7.385938,1,0
1237662336261292516,251.8565,22.71136,3.966688,0,1
1237662336261292635,251.9102,22.69003,4.880675,1,0
1237661434321109056,224.4439,40.06853,14.89487,0,1
1237661434321043685,224.3429,40.06755,8.706148,1,0
1237661434320388229,222.5374,40.75947,6.536863,1,0
1237653612648464477,141.8206,53.81997,9.475601,0,1
1237655470210089203,229.7749,2.734389,10.96088,1,0
1237660636002779208,180.2643,47.66717,8.466952,1,0
1237661434318553176,217.3968,42.64428,12.18944,1,0
1237661356463685787,162.4549,44.45147,6.095838,1,0
1237655369278291995,143.8309,54.60858,6.591316,0,1
1237655369278423134,144.2971,54.79031,8.409777,1,0
1237661434844283015,181.7423,47.72428,13.49903,1,0
1237661434318029128,215.9716,42.90545,6.279465,1,0
1237661434318029115,215.9907,42.95086,4.929294,1,0
1237661434318029057,215.9592,42.93336,9.086976,1,0
1237655470210613460,230.922,2.666722,12.97543,1,0
1237655470210613451,230.9176,2.683722,5.610361,1,0
1237662336261751151,252.7552,22.10542,6.971885,1,0
1237655369278488779,144.4833,54.91158,6.467751,0,1
1237655369278554285,144.5887,55.107,6.638545,0,1
1237661356464013390,163.3335,44.68158,8.799857,1,0
1237661356464078917,163.5453,44.62425,22.16151,1,0
1237661434317832390,215.318,43.07084,6.159745,0,1
1237662336262209731,253.524,21.2942,6.879254,0,1
1237655369278554309,144.7619,55.04592,8.329494,0,1
1237655369278750885,145.4006,55.28905,7.622369,1,0
1237661434317570130,214.4758,43.38805,13.69498,0,1
1237661357002129520,167.1377,45.67814,8.420092,1,0
1237661357002129557,167.2215,45.76214,9.682673,1,0
1237661356464603275,165.2618,45.08469,6.750949,1,0
1237651249898979620,230.8119,54.99122,10.19727,1,0
1237661434844610763,182.8218,47.86039,9.819277,1,0
1237661434844741742,183.2687,47.89189,7.424377,1,0
1237655470210941094,231.6539,2.662889,10.05666,0,1
1237652598494724351,328.7596,-9.103,6.661757,1,0
1237661434317504848,214.4557,43.3835,5.036231,0,1
1237661434317504824,214.4647,43.41825,11.2781,0,1
1237651250435653845,230.7676,55.68394,10.558,1,0
1237661433784303918,224.2397,39.52505,5.874103,1,0
1237662336262275629,253.6287,21.11119,5.523924,1,0
1237662336262275796,253.7705,21.2655,8.238559,1,0
1237649961916104871,45.10533,-8.276305,11.48562,1,0
1237651737927156200,231.9899,2.758778,7.069731,1,0
1237662336262472207,254.0651,20.97639,16.97843,1,0
1237662336789184731,233.7916,35.89483,5.17854,1,0
1237649961916497956,45.95633,-8.175583,11.34448,0,1
1237649961916694667,46.48025,-8.019305,13.65932,1,0
1237655470211137784,232.149,2.621,9.098996,1,0
1237655369281831053,156.6221,58.69942,5.572526,0,1
1237655369281962123,157.1675,58.85933,6.905821,0,1
1237655470211399775,232.7467,2.624194,9.005358,1,0
1237662336789315810,234.1219,35.76275,9.47333,1,0
1237662336789512315,234.3969,35.46444,8.719151,1,0
1237662336789577838,234.5473,35.36456,6.23956,1,0
1237649961916760166,46.56246,-8.115723,10.10372,0,1
1237662336789839962,235.2373,35.15161,9.002908,1,0
1237655470211662345,233.4177,2.689028,7.941183,1,0
1237661433784172734,224.0373,39.64994,6.427324,1,0
1237649961917153325,47.41288,-7.846194,24.54262,1,0
1237662336790167913,236.0083,34.49689,10.37085,1,0
1237661433783779497,222.9439,40.05825,7.239604,1,0
1237651249891377294,200.5548,63.1695,6.212512,0,1
1237655470212317372,234.7993,2.577111,6.905008,1,0
1237652598495117377,329.6226,-9.085333,5.50509,1,0
1237655470212514167,235.3327,2.548861,7.331128,0,1
1237655470212579619,235.4783,2.452028,11.00196,0,1
1237651737391923573,235.6785,2.385639,11.66414,1,0
1237661433783320784,221.8362,40.59311,2.701439,0,1
1237648722290933886,149.0083,0.7700278,14.48523,1,0
1237660636538863788,177.7155,47.99278,10.15816,1,0
1237660636538929327,177.8195,47.96831,13.60044,1,0
1237660636538929347,177.8538,47.91383,14.31695,1,0
1237662336790823178,237.4011,33.70225,7.076439,0,1
1237662336790888682,237.6103,33.58672,5.741412,0,1
1237661356465193250,167.0043,45.39108,11.2712,1,0
1237661356465258571,167.1727,45.39225,8.736725,0,1
1237662336791150747,238.2,33.35475,8.08221,1,0
1237661433783124151,221.2443,40.87536,19.3932,1,0
1237661433783124134,221.1993,40.82,13.4004,1,0
1237660636539256896,178.992,48.00631,7.713425,1,0
1237660636539322443,179.17,47.98492,6.632452,1,0
1237651249892229274,204.6537,62.76247,6.573365,1,0
1237651251509461180,231.7632,56.18842,9.51074,0,1
1237651251509592217,232.1616,55.98192,7.121829,1,0
1237651251509657722,232.4479,55.95047,9.28813,1,0
1237651252046201075,231.8772,56.64819,10.2518,0,1
1237648722291327105,149.895,0.663,5.742905,0,1
1237648722292113602,151.798,0.8041667,6.102131,1,0
1237655470213038344,236.4413,2.409833,19.00065,1,0
1237662336791281945,238.5432,33.16672,4.981288,0,1
1237662336791281976,238.5759,33.13867,12.66248,0,1
1237648722830360662,154.8692,1.062639,9.708227,1,0
1237651249892688040,206.7725,62.42347,8.191036,1,0
1237652598495379864,330.283,-9.133223,6.422775,1,0
1237661433782993093,220.9034,40.87786,5.41115,0,1
1237660636539650095,180.2164,48.10575,8.107718,0,1
1237661435380826200,180.5015,48.10372,9.425347,1,0
1237662336791412901,238.7269,33.00408,5.659496,0,1
1237662336791413117,238.7585,32.94019,10.4621,1,0
1237662336791478318,238.8268,32.83194,9.831162,0,1
1237662336791675092,239.317,32.49419,7.235991,1,0
1237673700742135914,37.24658,-8.515528,16.98997,1,0
1237661433782665401,219.9375,41.14011,4.860861,0,1
1237661433781420128,216.3937,42.43761,6.227126,1,0
1237651252050723064,243.6055,49.18019,7.247088,1,0
1237658203430125726,159.4246,46.0425,20.67269,1,0
1237660634384629879,156.7924,42.86936,11.1714,0,1
1237651249893212267,209.0189,61.93728,5.094853,0,1
1237651249893408903,210.0905,61.81833,6.018647,0,1
1237652598495576289,330.6388,-9.292084,15.0301,0,1
1237662336791806291,239.6511,32.34764,5.831454,0,1
1237653501507010652,38.40129,-8.439611,8.282246,1,0
1237653613185269942,141.2522,54.09119,7.104855,0,1
1237653613185335466,141.4778,54.08017,5.300793,1,0
1237662336792133902,240.2981,31.86878,9.564514,0,1
1237662336792199215,240.4518,31.90939,12.80326,1,0
1237661433246711915,222.2536,40.01233,11.72923,0,1
1237661433246449802,221.5633,40.25494,8.252409,1,0
1237651249894260884,213.639,61.00191,4.460334,0,1
1237648722835931328,167.6767,1.180028,7.329934,0,1
1237648722835996854,167.7613,1.121222,9.815175,1,0
1237651249894719587,215.5945,60.38778,10.69173,0,1
1237666209811792270,331.0256,-9.319695,14.79237,1,0
1237651249895047277,216.9684,60.18711,7.928705,0,1
1237661435380957356,181.1264,48.19692,6.854789,1,0
1237661435381022947,181.3145,48.21231,8.958728,1,0
1237661435381088532,181.5521,48.09997,9.678398,1,0
1237660634384761005,157.0587,42.96814,9.187486,1,0
1237653501507207234,38.86004,-8.514222,11.66137,1,0
1237653501507403864,39.37304,-8.285973,7.628341,0,1
1237653501507469392,39.52321,-8.36925,13.43017,1,0
1237653613185466511,141.7486,54.37667,10.11167,0,1
1237651249895309664,217.8739,59.78089,6.83016,1,0
1237662336792396073,240.9892,31.61975,9.011843,1,0
1237661356465914059,169.4093,45.64947,5.613016,0,1
1237651249895637104,219.1969,59.53775,7.9067,1,0
1237655504034136381,255.8815,36.62344,15.50555,0,1
1237651252583071958,232.3644,56.93289,8.089661,1,0
1237651252583137342,232.5634,56.83222,15.94429,0,1
1237661435381153935,181.7112,48.17983,6.703382,0,1
1237653613185466572,141.7855,54.41467,9.52693,0,1
1237653613185532036,142.1664,54.36925,7.213408,0,1
1237651249895964873,220.3816,59.01344,10.59946,1,0
1237651249896095765,220.8559,58.88766,10.97788,1,0
1237651822175322264,222.3364,3.688306,7.880331,0,1
1237651822175453482,222.7445,3.538445,5.290052,0,1
1237651271368376493,210.3834,64.09697,11.56266,1,0
1237662336792461672,240.9928,31.42836,5.035133,0,1
1237662336792527031,241.0413,31.37314,10.13019,1,0
1237662336792723600,241.5236,31.1363,12.29151,1,0
1237662336792723610,241.5771,31.19636,9.772604,1,0
1237653613185859721,143.0448,54.92503,7.646864,0,1
1237652598496362629,332.4188,-9.430166,9.19924,0,1
1237652598496362671,332.4608,-9.410722,8.334246,1,0
1237653471442894983,40.94142,-8.182528,10.01065,0,1
1237653471443026071,41.24463,-8.28175,10.75616,0,1
1237674477049020523,214.289,63.30692,11.29701,1,0
1237674477049151686,214.9787,63.16025,15.2624,0,1
1237653613186252895,144.319,55.36764,7.994272,1,0
1237661435381547190,183.0284,48.30178,3.671597,0,1
1237661435381612654,183.2178,48.30586,10.93511,1,0
1237660634384892053,157.4307,43.11164,9.709527,1,0
1237660634384957544,157.6069,43.17978,9.241469,0,1
1237651822175715505,223.292,3.571028,8.224435,0,1
1237660637075865646,178.1218,48.45886,15.92822,1,0
1237655369815818391,145.4745,55.91647,8.219067,0,1
1237661433245597802,219.1613,41.07914,18.66682,1,0
1237655369815818410,145.5029,55.96108,6.501924,1,0
1237655369815884008,145.655,55.99772,10.55463,1,0
1237651822175912143,223.7794,3.609583,8.586775,1,0
1237661356466045079,169.9045,45.67961,6.070979,0,1
1237652598496559283,332.9742,-9.501306,9.251738,1,0
1237652598496624790,333.0503,-9.4165,6.829133,0,1
1237662336792789221,241.6045,31.00511,15.85428,1,0
1237662336792854785,241.7894,30.876,10.52904,1,0
1237651537634459673,162.6,64.80947,25.74663,1,0
1237655369815949526,146.0319,56.07636,14.57737,1,0
1237655369816146042,146.5936,56.32269,8.998464,1,0
1237651537645076545,218.9558,62.42114,19.39553,1,0
1237655742412161046,233.7721,3.801944,11.82362,0,1
1237648705132691647,226.1385,0.6167778,5.437237,0,1
1237671769608749184,224.71,57.57389,9.358944,1,0
1237660637075996735,178.4384,48.4225,9.376124,1,0
1237660637076062286,178.641,48.50172,15.17615,1,0
1237662195592855756,162.2872,40.98086,14.33302,1,0
1237651538181882080,219.3073,62.87508,8.545449,1,0
1237662266462634009,225.8658,4.683778,11.39323,1,0
1237652598497411217,334.871,-9.557944,7.673914,1,0
1237652598497411375,334.9397,-9.679222,7.682528,0,1
1237648721786765505,223.7067,0.3541944,7.860373,1,0
1237658206112579674,152.3713,46.40186,7.807686,1,0
1237661463299358908,228.8179,37.17242,6.338326,1,0
1237661435391246503,214.7938,44.1377,14.63145,1,0
1237661435391443151,215.3323,44.06181,8.170273,1,0
1237671939260350576,227.0683,56.66886,7.058214,0,1
1237671938723479615,227.5267,56.37258,19.57748,1,0
1237655467523571965,224.7911,0.7595834,9.551936,0,1
1237648722325274890,227.4552,0.83775,10.33018,1,0
1237648722325274955,227.4957,0.8118889,7.183046,0,1
1237651822176305295,224.6414,3.5185,12.63656,1,0
